boot\<0\> X,boot\<0\> Y,boot\<1\> X,boot\<1\> Y,charge\<0\> X,charge\<0\> Y,charge\<1\> X,charge\<1\> Y
2.3825e-07,0,2.3825e-07,1.1,2.3825e-07,0,2.3825e-07,0
2.387499999999999e-07,0,2.387499999999999e-07,1.1,2.387499999999999e-07,0,2.387499999999999e-07,0
2.393749999999999e-07,0,2.393749999999999e-07,1.1,2.393749999999999e-07,0,2.393749999999999e-07,0
2.4e-07,0,2.4e-07,1.1,2.4e-07,0,2.4e-07,0
2.40125e-07,0,2.40125e-07,1.1,2.40125e-07,0,2.40125e-07,0
2.403126250002273e-07,0,2.403126250002273e-07,1.1,2.403126250002273e-07,0,2.403126250002273e-07,0
2.405002500004546e-07,0,2.405002500004546e-07,1.1,2.405002500004546e-07,0,2.405002500004546e-07,0
2.405202541348033e-07,0,2.405202541348033e-07,1.1,2.405202541348033e-07,0.0220045477836337,2.405202541348033e-07,0
2.405378507835232e-07,0,2.405378507835232e-07,1.1,2.405378507835232e-07,0.04136086137548012,2.405378507835232e-07,0
2.405625572741245e-07,0,2.405625572741245e-07,1.1,2.405625572741245e-07,0.06853800103693031,2.405625572741245e-07,0
2.406119702553272e-07,0,2.406119702553272e-07,1.1,2.406119702553272e-07,0.1228922803598309,2.406119702553272e-07,0
2.407107962177324e-07,0,2.407107962177324e-07,1.1,2.407107962177324e-07,0.231600839005632,2.407107962177324e-07,0
2.40740023679025e-07,0,2.40740023679025e-07,1.1,2.40740023679025e-07,0.2637510464274817,2.40740023679025e-07,0
2.407926792880265e-07,0,2.407926792880265e-07,1.1,2.407926792880265e-07,0.3216722163291263,2.407926792880265e-07,0
2.408158855695311e-07,0,2.408158855695311e-07,1.1,2.408158855695311e-07,0.3471991259841606,2.408158855695311e-07,0
2.408404004688876e-07,0,2.408404004688876e-07,1.1,2.408404004688876e-07,0.3741655152763552,2.408404004688876e-07,0
2.408628534014977e-07,0,2.408628534014977e-07,1.1,2.408628534014977e-07,0.3988637411474496,2.408628534014977e-07,0
2.408821186198311e-07,0,2.408821186198311e-07,1.1,2.408821186198311e-07,0.4200554813141747,2.408821186198311e-07,0
2.409008245568455e-07,0,2.409008245568455e-07,1.1,2.409008245568455e-07,0.4406320120299627,2.409008245568455e-07,0
2.409198639047569e-07,0,2.409198639047569e-07,1.1,2.409198639047569e-07,0.4615752947325634,2.409198639047569e-07,0
2.409302890515498e-07,0,2.409302890515498e-07,1.1,2.409302890515498e-07,0.4730429562047448,2.409302890515498e-07,0
2.409445207794226e-07,0,2.409445207794226e-07,1.1,2.409445207794226e-07,0.4886978568648638,2.409445207794226e-07,0
2.409554257560919e-07,0,2.409554257560919e-07,1.1,2.409554257560919e-07,0.5006933312010757,2.409554257560919e-07,0
2.409648103640716e-07,0,2.409648103640716e-07,1.1,2.409648103640716e-07,0.5110163999787558,2.409648103640716e-07,0
2.409758563674457e-07,0,2.409758563674457e-07,1.1,2.409758563674457e-07,0.5231670036902042,2.409758563674457e-07,0
2.409879281837229e-07,0,2.409879281837229e-07,1.1,2.409879281837229e-07,0.5364460015951104,2.409879281837229e-07,0
2.41e-07,0,2.41e-07,1.1,2.41e-07,0.5497249994999582,2.41e-07,0
2.410082161905174e-07,0,2.410082161905174e-07,1.1,2.410082161905174e-07,0.5587628090691003,2.410082161905174e-07,0
2.410246485715522e-07,0,2.410246485715522e-07,1.1,2.410246485715522e-07,0.5768384282073844,2.410246485715522e-07,0
2.410366000092291e-07,0,2.410366000092291e-07,1.1,2.410366000092291e-07,0.5899850096519749,2.410366000092291e-07,0
2.410549908425483e-07,0,2.410549908425483e-07,1.1,2.410549908425483e-07,0.6102149263030641,2.410549908425483e-07,0
2.410736728637535e-07,0,2.410736728637535e-07,1.1,2.410736728637535e-07,0.6307651496287965,2.410736728637535e-07,0
2.410954979954614e-07,0,2.410954979954614e-07,1.1,2.410954979954614e-07,0.6547727945075208,2.410954979954614e-07,0
2.411193356247887e-07,0,2.411193356247887e-07,1.1,2.411193356247887e-07,0.6809941867674782,2.411193356247887e-07,0
2.411446516973534e-07,0,2.411446516973534e-07,1.1,2.411446516973534e-07,0.7088418665886633,2.411446516973534e-07,0
2.411662095460047e-07,0,2.411662095460047e-07,1.1,2.411662095460047e-07,0.7325555001051689,2.411662095460047e-07,0
2.411887456309537e-07,0,2.411887456309537e-07,1.1,2.411887456309537e-07,0.7573451935490663,2.411887456309537e-07,0
2.412165389917901e-07,0,2.412165389917901e-07,1.1,2.412165389917901e-07,0.7879178904690791,2.412165389917901e-07,0
2.412576823576416e-07,0,2.412576823576416e-07,1.1,2.412576823576416e-07,0.8331755929057134,2.412576823576416e-07,0
2.413219257764969e-07,0,2.413219257764969e-07,1.1,2.413219257764969e-07,0.9038433536465493,2.413219257764969e-07,0
2.413863313916545e-07,0,2.413863313916545e-07,1.1,2.413863313916545e-07,0.974689530319944,2.413863313916545e-07,0
2.415002500004546e-07,0,2.415002500004546e-07,1.1,2.415002500004546e-07,1.1,2.415002500004546e-07,0
2.415145724715324e-07,0,2.415145724715324e-07,1.1,2.415145724715324e-07,1.1,2.415145724715324e-07,0
2.415269611336522e-07,0,2.415269611336522e-07,1.1,2.415269611336522e-07,1.1,2.415269611336522e-07,0
2.415448909861506e-07,0,2.415448909861506e-07,1.1,2.415448909861506e-07,1.1,2.415448909861506e-07,0
2.415625595507956e-07,0,2.415625595507956e-07,1.1,2.415625595507956e-07,1.1,2.415625595507956e-07,0
2.415834561077845e-07,0,2.415834561077845e-07,1.1,2.415834561077845e-07,1.1,2.415834561077845e-07,0
2.416180161256871e-07,0,2.416180161256871e-07,1.1,2.416180161256871e-07,1.1,2.416180161256871e-07,0
2.416871361614921e-07,0,2.416871361614921e-07,1.1,2.416871361614921e-07,1.1,2.416871361614921e-07,0
2.418028319371972e-07,0,2.418028319371972e-07,1.1,2.418028319371972e-07,1.1,2.418028319371972e-07,0
2.420342234886075e-07,0,2.420342234886075e-07,1.1,2.420342234886075e-07,1.1,2.420342234886075e-07,0
2.42497006591428e-07,0,2.42497006591428e-07,1.1,2.42497006591428e-07,1.1,2.42497006591428e-07,0
2.43422572797069e-07,0,2.43422572797069e-07,1.1,2.43422572797069e-07,1.1,2.43422572797069e-07,0
2.45e-07,0,2.45e-07,1.1,2.45e-07,1.1,2.45e-07,0
2.45125e-07,0,2.45125e-07,1.1,2.45125e-07,1.1,2.45125e-07,0
2.453750000000001e-07,0,2.453750000000001e-07,1.1,2.453750000000001e-07,1.1,2.453750000000001e-07,0
2.456875000000001e-07,0,2.456875000000001e-07,1.1,2.456875000000001e-07,1.1,2.456875000000001e-07,0
2.460000000000001e-07,0,2.460000000000001e-07,1.1,2.460000000000001e-07,1.1,2.460000000000001e-07,0
2.466250000000001e-07,0,2.466250000000001e-07,1.1,2.466250000000001e-07,1.1,2.466250000000001e-07,0
2.47875e-07,0,2.47875e-07,1.1,2.47875e-07,1.1,2.47875e-07,0
2.5e-07,0,2.5e-07,1.1,2.5e-07,1.1,2.5e-07,0
2.505002500004545e-07,0,2.505002500004545e-07,1.1,2.505002500004545e-07,1.1,2.505002500004545e-07,0
2.505522830148354e-07,0,2.505522830148354e-07,1.1,2.505522830148354e-07,1.042763684181043,2.505522830148354e-07,0
2.505980714349824e-07,0,2.505980714349824e-07,1.1,2.505980714349824e-07,0.992396422019342,2.505980714349824e-07,0
2.50645478532052e-07,0,2.50645478532052e-07,1.1,2.50645478532052e-07,0.9402486152428114,2.50645478532052e-07,0
2.506868187814437e-07,0,2.506868187814437e-07,1.1,2.506868187814437e-07,0.8947743409119616,2.506868187814437e-07,0
2.507496316386119e-07,0,2.507496316386119e-07,1.1,2.507496316386119e-07,0.8256801980269151,2.507496316386119e-07,0
2.508282392401716e-07,0,2.508282392401716e-07,1.1,2.508282392401716e-07,0.7392118363111982,2.508282392401716e-07,0
2.509042220843466e-07,0,2.509042220843466e-07,1.1,2.509042220843466e-07,0.6556307077187278,2.509042220843466e-07,0
2.509356541085724e-07,0,2.509356541085724e-07,1.1,2.509356541085724e-07,0.6210554810703279,2.509356541085724e-07,0
2.509708961712405e-07,0,2.509708961712405e-07,1.1,2.509708961712405e-07,0.5822892121354242,2.509708961712405e-07,0
2.51e-07,0,2.51e-07,1.1,2.51e-07,0.5502750004999837,2.51e-07,0
2.510176926946717e-07,0,2.510176926946717e-07,1.1,2.510176926946717e-07,0.5308130363611794,2.510176926946717e-07,0
2.510469859402154e-07,0,2.510469859402154e-07,1.1,2.510469859402154e-07,0.4985904662630604,2.510469859402154e-07,0
2.510707432988721e-07,0,2.510707432988721e-07,1.1,2.510707432988721e-07,0.4724573717407284,2.510707432988721e-07,0
2.511113285291243e-07,0,2.511113285291243e-07,1.1,2.511113285291243e-07,0.4278136184632587,2.511113285291243e-07,0
2.511564770447562e-07,0,2.511564770447562e-07,1.1,2.511564770447562e-07,0.3781502512682038,2.511564770447562e-07,0
2.51214058976955e-07,0,2.51214058976955e-07,1.1,2.51214058976955e-07,0.3148101258494622,2.51214058976955e-07,0
2.5131650702354e-07,0,2.5131650702354e-07,1.1,2.5131650702354e-07,0.2021172746059556,2.5131650702354e-07,0
2.513918969363199e-07,0,2.513918969363199e-07,1.1,2.513918969363199e-07,0.1191883705481275,2.513918969363199e-07,0
2.514522930258639e-07,0,2.514522930258639e-07,1.1,2.514522930258639e-07,0.05275267204972274,2.514522930258639e-07,0
2.515002500004545e-07,0,2.515002500004545e-07,1.1,2.515002500004545e-07,0,2.515002500004545e-07,0
2.515079076090434e-07,0,2.515079076090434e-07,1.1,2.515079076090434e-07,0,2.515079076090434e-07,0
2.515163986631038e-07,0,2.515163986631038e-07,1.1,2.515163986631038e-07,0,2.515163986631038e-07,0
2.515272896663351e-07,0,2.515272896663351e-07,1.1,2.515272896663351e-07,0,2.515272896663351e-07,0
2.515490716727975e-07,0,2.515490716727975e-07,1.1,2.515490716727975e-07,0,2.515490716727975e-07,0
2.515926356857225e-07,0,2.515926356857225e-07,1.1,2.515926356857225e-07,0,2.515926356857225e-07,0
2.516797637115723e-07,0,2.516797637115723e-07,1.1,2.516797637115723e-07,0,2.516797637115723e-07,0
2.518540197632721e-07,0,2.518540197632721e-07,1.1,2.518540197632721e-07,0,2.518540197632721e-07,0
2.522025318666715e-07,0,2.522025318666715e-07,1.1,2.522025318666715e-07,0,2.522025318666715e-07,0
2.528995560734704e-07,0,2.528995560734704e-07,1.1,2.528995560734704e-07,0,2.528995560734704e-07,0
2.539497780367352e-07,0,2.539497780367352e-07,1.1,2.539497780367352e-07,0,2.539497780367352e-07,0
2.55e-07,0,2.55e-07,1.1,2.55e-07,0,2.55e-07,0
2.55125e-07,0,2.55125e-07,1.1,2.55125e-07,0,2.55125e-07,0
2.55375e-07,0,2.55375e-07,1.1,2.55375e-07,0,2.55375e-07,0
2.556875e-07,0,2.556875e-07,1.1,2.556875e-07,0,2.556875e-07,0
2.56e-07,0,2.56e-07,1.1,2.56e-07,0,2.56e-07,0
2.56625e-07,0,2.56625e-07,1.1,2.56625e-07,0,2.56625e-07,0
2.57875e-07,0,2.57875e-07,1.1,2.57875e-07,0,2.57875e-07,0
2.6e-07,0,2.6e-07,1.1,2.6e-07,0,2.6e-07,0
2.60125e-07,0,2.60125e-07,1.1,2.60125e-07,0,2.60125e-07,0
2.603126250002272e-07,0,2.603126250002272e-07,1.1,2.603126250002272e-07,0,2.603126250002272e-07,0
2.605002500004545e-07,0,2.605002500004545e-07,1.1,2.605002500004545e-07,0,2.605002500004545e-07,0
2.605210084737476e-07,0.02283432062235535,2.605210084737476e-07,1.1,2.605210084737476e-07,0,2.605210084737476e-07,0
2.605388349100797e-07,0.0424434005876726,2.605388349100797e-07,1.1,2.605388349100797e-07,0,2.605388349100797e-07,0
2.605635012787188e-07,0.06957640609070759,2.605635012787188e-07,1.1,2.605635012787188e-07,0,2.605635012787188e-07,0
2.605988191542415e-07,0.1084260691656634,2.605988191542415e-07,1.1,2.605988191542415e-07,0,2.605988191542415e-07,0
2.606558805958825e-07,0.1711936549707797,2.606558805958825e-07,1.1,2.606558805958825e-07,0,2.606558805958825e-07,0
2.606975703767417e-07,0.2170524139158608,2.606975703767417e-07,1.1,2.606975703767417e-07,0,2.606975703767417e-07,0
2.607417919339103e-07,0.2656961268013091,2.607417919339103e-07,1.1,2.607417919339103e-07,0,2.607417919339103e-07,0
2.607776587217371e-07,0.3051495934107944,2.607776587217371e-07,1.1,2.607776587217371e-07,0,2.607776587217371e-07,0
2.608101876956332e-07,0.3409314646964847,2.608101876956332e-07,1.1,2.608101876956332e-07,0,2.608101876956332e-07,0
2.608534281935639e-07,0.3884960124203055,2.608534281935639e-07,1.1,2.608534281935639e-07,0,2.608534281935639e-07,0
2.608815150025388e-07,0.4193915022926769,2.608815150025388e-07,1.1,2.608815150025388e-07,0,2.608815150025388e-07,0
2.609093492947693e-07,0.4500092237461775,2.609093492947693e-07,1.1,2.609093492947693e-07,0,2.609093492947693e-07,0
2.609322878254155e-07,0.4752416074570224,2.609322878254155e-07,1.1,2.609322878254155e-07,0,2.609322878254155e-07,0
2.609497285094093e-07,0.4944263598501693,2.609497285094093e-07,1.1,2.609497285094093e-07,0,2.609497285094093e-07,0
2.60964420435088e-07,0.5105874780968196,2.60964420435088e-07,1.1,2.60964420435088e-07,0,2.60964420435088e-07,0
2.609780531677455e-07,0.5255834840200811,2.609780531677455e-07,1.1,2.609780531677455e-07,0,2.609780531677455e-07,0
2.609890265838728e-07,0.5376542417600197,2.609890265838728e-07,1.1,2.609890265838728e-07,0,2.609890265838728e-07,0
2.61e-07,0.5497249995000164,2.61e-07,1.1,2.61e-07,0,2.61e-07,0
2.610052236672472e-07,0.5554710334719152,2.610052236672472e-07,1.1,2.610052236672472e-07,0,2.610052236672472e-07,0
2.610150093049707e-07,0.566235234967716,2.610150093049707e-07,1.1,2.610150093049707e-07,0,2.610150093049707e-07,0
2.610242056424367e-07,0.5763512061804099,2.610242056424367e-07,1.1,2.610242056424367e-07,0,2.610242056424367e-07,0
2.61042584010298e-07,0.5965674108278278,2.61042584010298e-07,1.1,2.61042584010298e-07,0,2.61042584010298e-07,0
2.610619590788116e-07,0.6178799861927464,2.610619590788116e-07,1.1,2.610619590788116e-07,0,2.610619590788116e-07,0
2.610778923714454e-07,0.6354066080899006,2.610778923714454e-07,1.1,2.610778923714454e-07,0,2.610778923714454e-07,0
2.610919025806365e-07,0.6508178382001588,2.610919025806365e-07,1.1,2.610919025806365e-07,0,2.610919025806365e-07,0
2.610986212374778e-07,0.6582083607255288,2.610986212374778e-07,1.1,2.610986212374778e-07,0,2.610986212374778e-07,0
2.61105812118453e-07,0.6661183297983444,2.61105812118453e-07,1.1,2.61105812118453e-07,0,2.61105812118453e-07,0
2.6111147768432e-07,0.672350452251972,2.6111147768432e-07,1.1,2.6111147768432e-07,0,2.6111147768432e-07,0
2.611171491136499e-07,0.6785890245148658,2.611171491136499e-07,1.1,2.611171491136499e-07,0,2.611171491136499e-07,0
2.611230639928195e-07,0.6850953916014857,2.611230639928195e-07,1.1,2.611230639928195e-07,0,2.611230639928195e-07,0
2.611291954556477e-07,0.6918400007124818,2.611291954556477e-07,1.1,2.611291954556477e-07,0,2.611291954556477e-07,0
2.611352735779726e-07,0.6985259352698392,2.611352735779726e-07,1.1,2.611352735779726e-07,0,2.611352735779726e-07,0
2.6114190759045e-07,0.7058233489950461,2.6114190759045e-07,1.1,2.6114190759045e-07,0,2.6114190759045e-07,0
2.611495141937488e-07,0.7141906126236706,2.611495141937488e-07,1.1,2.611495141937488e-07,0,2.611495141937488e-07,0
2.611586459030892e-07,0.7242354928980727,2.611586459030892e-07,1.1,2.611586459030892e-07,0,2.611586459030892e-07,0
2.611702254058692e-07,0.7369729459561151,2.611702254058692e-07,1.1,2.611702254058692e-07,0,2.611702254058692e-07,0
2.611858989105508e-07,0.7542138011058195,2.611858989105508e-07,1.1,2.611858989105508e-07,0,2.611858989105508e-07,0
2.612090105116262e-07,0.7796365622887775,2.612090105116262e-07,1.1,2.612090105116262e-07,0,2.612090105116262e-07,0
2.612468251534975e-07,0.8212326683472666,2.612468251534975e-07,1.1,2.612468251534975e-07,0,2.612468251534975e-07,0
2.613030485158477e-07,0.8830783669324704,2.613030485158477e-07,1.1,2.613030485158477e-07,0,2.613030485158477e-07,0
2.613689468467018e-07,0.9555665308719905,2.613689468467018e-07,1.1,2.613689468467018e-07,0,2.613689468467018e-07,0
2.614345984235782e-07,1.027783265435995,2.614345984235782e-07,1.1,2.614345984235782e-07,0,2.614345984235782e-07,0
2.615002500004546e-07,1.1,2.615002500004546e-07,1.1,2.615002500004546e-07,0,2.615002500004546e-07,0
2.615126997492854e-07,1.1,2.615126997492854e-07,1.1,2.615126997492854e-07,0,2.615126997492854e-07,0
2.615234237534414e-07,1.1,2.615234237534414e-07,1.1,2.615234237534414e-07,0,2.615234237534414e-07,0
2.615364539164203e-07,1.1,2.615364539164203e-07,1.1,2.615364539164203e-07,0,2.615364539164203e-07,0
2.615521480985003e-07,1.1,2.615521480985003e-07,1.1,2.615521480985003e-07,0,2.615521480985003e-07,0
2.615734210374132e-07,1.1,2.615734210374132e-07,1.1,2.615734210374132e-07,0,2.615734210374132e-07,0
2.616101250823065e-07,1.1,2.616101250823065e-07,1.1,2.616101250823065e-07,0,2.616101250823065e-07,0
2.616553481375442e-07,1.1,2.616553481375442e-07,1.1,2.616553481375442e-07,0,2.616553481375442e-07,0
2.617167923605218e-07,1.1,2.617167923605218e-07,1.1,2.617167923605218e-07,0,2.617167923605218e-07,0
2.618093052122564e-07,1.1,2.618093052122564e-07,1.1,2.618093052122564e-07,0,2.618093052122564e-07,0
2.619811635897379e-07,1.1,2.619811635897379e-07,1.1,2.619811635897379e-07,0,2.619811635897379e-07,0
2.623248803447009e-07,1.1,2.623248803447009e-07,1.1,2.623248803447009e-07,0,2.623248803447009e-07,0
2.629178048650622e-07,1.1,2.629178048650622e-07,1.1,2.629178048650622e-07,0,2.629178048650622e-07,0
2.638038433215313e-07,1.1,2.638038433215313e-07,1.1,2.638038433215313e-07,0,2.638038433215313e-07,0
2.65e-07,1.1,2.65e-07,1.1,2.65e-07,0,2.65e-07,0
2.65125e-07,1.1,2.65125e-07,1.1,2.65125e-07,0,2.65125e-07,0
2.65375e-07,1.1,2.65375e-07,1.1,2.65375e-07,0,2.65375e-07,0
2.656875e-07,1.1,2.656875e-07,1.1,2.656875e-07,0,2.656875e-07,0
2.66e-07,1.1,2.66e-07,1.1,2.66e-07,0,2.66e-07,0
2.66625e-07,1.1,2.66625e-07,1.1,2.66625e-07,0,2.66625e-07,0
2.67875e-07,1.1,2.67875e-07,1.1,2.67875e-07,0,2.67875e-07,0
2.7e-07,1.1,2.7e-07,1.1,2.7e-07,0,2.7e-07,0
2.70125e-07,1.1,2.70125e-07,1.1,2.70125e-07,0,2.70125e-07,0
2.703126250002273e-07,1.1,2.703126250002273e-07,1.1,2.703126250002273e-07,0,2.703126250002273e-07,0
2.705002500004545e-07,1.1,2.705002500004545e-07,1.1,2.705002500004545e-07,0,2.705002500004545e-07,0
2.705210084737476e-07,1.1,2.705210084737476e-07,1.077165679377645,2.705210084737476e-07,0,2.705210084737476e-07,0
2.705388349100797e-07,1.1,2.705388349100797e-07,1.057556599412327,2.705388349100797e-07,0,2.705388349100797e-07,0
2.705635012787188e-07,1.1,2.705635012787188e-07,1.030423593909293,2.705635012787188e-07,0,2.705635012787188e-07,0
2.705856152041125e-07,1.1,2.705856152041125e-07,1.006098275976313,2.705856152041125e-07,0,2.705856152041125e-07,0
2.706244204365541e-07,1.1,2.706244204365541e-07,0.9634125202905361,2.706244204365541e-07,0,2.706244204365541e-07,0
2.706744957974845e-07,1.1,2.706744957974845e-07,0.9083296232670545,2.706744957974845e-07,0,2.706744957974845e-07,0
2.707438911136314e-07,1.1,2.707438911136314e-07,0.8319947755054676,2.707438911136314e-07,0,2.707438911136314e-07,0
2.708361328365614e-07,1.1,2.708361328365614e-07,0.7305288802824746,2.708361328365614e-07,0,2.708361328365614e-07,0
2.708869836157759e-07,1.1,2.708869836157759e-07,0.6745930231465501,2.708869836157759e-07,0,2.708869836157759e-07,0
2.709209091468778e-07,1.1,2.709209091468778e-07,0.6372749389344401,2.709209091468778e-07,0,2.709209091468778e-07,0
2.709459993034315e-07,1.1,2.709459993034315e-07,0.6096757667253457,2.709459993034315e-07,0,2.709459993034315e-07,0
2.709712677580931e-07,1.1,2.709712677580931e-07,0.5818804665976093,2.709712677580931e-07,0,2.709712677580931e-07,0
2.709856338790466e-07,1.1,2.709856338790466e-07,0.5660777335487964,2.709856338790466e-07,0,2.709856338790466e-07,0
2.709928169395233e-07,1.1,2.709928169395233e-07,0.55817636702439,2.709928169395233e-07,0,2.709928169395233e-07,0
2.71e-07,1.1,2.71e-07,0.5502750004999837,2.71e-07,0,2.71e-07,0
2.710046941724405e-07,1.1,2.710046941724405e-07,0.54511141081551,2.710046941724405e-07,0,2.710046941724405e-07,0
2.710120907662324e-07,1.1,2.710120907662324e-07,0.5369751576443664,2.710120907662324e-07,0,2.710120907662324e-07,0
2.710203544037238e-07,1.1,2.710203544037238e-07,0.5278851564038782,2.710203544037238e-07,0,2.710203544037238e-07,0
2.710320163196778e-07,1.1,2.710320163196778e-07,0.5150570488544113,2.710320163196778e-07,0,2.710320163196778e-07,0
2.710553401515859e-07,1.1,2.710553401515859e-07,0.4894008337554772,2.710553401515859e-07,0,2.710553401515859e-07,0
2.710742494074174e-07,1.1,2.710742494074174e-07,0.4686006523408698,2.710742494074174e-07,0,2.710742494074174e-07,0
2.710904479688695e-07,1.1,2.710904479688695e-07,0.4507822347435252,2.710904479688695e-07,0,2.710904479688695e-07,0
2.711063226556679e-07,1.1,2.711063226556679e-07,0.4333200792653009,2.711063226556679e-07,0,2.711063226556679e-07,0
2.711215219675982e-07,1.1,2.711215219675982e-07,0.4166008361420477,2.711215219675982e-07,0,2.711215219675982e-07,0
2.711352506790972e-07,1.1,2.711352506790972e-07,0.4014992534930579,2.711352506790972e-07,0,2.711352506790972e-07,0
2.711467911868237e-07,1.1,2.711467911868237e-07,0.3888046949939479,2.711467911868237e-07,0,2.711467911868237e-07,0
2.711553423426176e-07,1.1,2.711553423426176e-07,0.3793984236206952,2.711553423426176e-07,0,2.711553423426176e-07,0
2.711623405258931e-07,1.1,2.711623405258931e-07,0.3717004220176335,2.711623405258931e-07,0,2.711623405258931e-07,0
2.711697640970951e-07,1.1,2.711697640970951e-07,0.3635344936954385,2.711697640970951e-07,0,2.711697640970951e-07,0
2.711774905974915e-07,1.1,2.711774905974915e-07,0.355035343259419,2.711774905974915e-07,0,2.711774905974915e-07,0
2.711856031741828e-07,1.1,2.711856031741828e-07,0.3461115088989785,2.711856031741828e-07,0,2.711856031741828e-07,0
2.711933316329576e-07,1.1,2.711933316329576e-07,0.3376102042466065,2.711933316329576e-07,0,2.711933316329576e-07,0
2.712015811798305e-07,1.1,2.712015811798305e-07,0.3285357026865202,2.712015811798305e-07,0,2.712015811798305e-07,0
2.712108403286718e-07,1.1,2.712108403286718e-07,0.3183506389609869,2.712108403286718e-07,0,2.712108403286718e-07,0
2.712215641224426e-07,1.1,2.712215641224426e-07,0.3065544658131494,2.712215641224426e-07,0,2.712215641224426e-07,0
2.712344902930347e-07,1.1,2.712344902930347e-07,0.2923356781618949,2.712344902930347e-07,0,2.712344902930347e-07,0
2.712507398897486e-07,1.1,2.712507398897486e-07,0.2744611217765746,2.712507398897486e-07,0,2.712507398897486e-07,0
2.712723020811964e-07,1.1,2.712723020811964e-07,0.2507427111839501,2.712723020811964e-07,0,2.712723020811964e-07,0
2.713029282807584e-07,1.1,2.713029282807584e-07,0.2170538916658121,2.713029282807584e-07,0,2.713029282807584e-07,0
2.713497805163811e-07,1.1,2.713497805163811e-07,0.1655164324807605,2.713497805163811e-07,0,2.713497805163811e-07,0
2.714234286175744e-07,1.1,2.714234286175744e-07,0.08450352116812626,2.714234286175744e-07,0,2.714234286175744e-07,0
2.715002500004546e-07,1.1,2.715002500004546e-07,0,2.715002500004546e-07,0,2.715002500004546e-07,0
2.715099229829549e-07,1.1,2.715099229829549e-07,0,2.715099229829549e-07,0,2.715099229829549e-07,0
2.715201430452112e-07,1.1,2.715201430452112e-07,0,2.715201430452112e-07,0,2.715201430452112e-07,0
2.715345037258506e-07,1.1,2.715345037258506e-07,0,2.715345037258506e-07,0,2.715345037258506e-07,0
2.715595050830904e-07,1.1,2.715595050830904e-07,0,2.715595050830904e-07,0,2.715595050830904e-07,0
2.715913706613412e-07,1.1,2.715913706613412e-07,0,2.715913706613412e-07,0,2.715913706613412e-07,0
2.716488894098747e-07,1.1,2.716488894098747e-07,0,2.716488894098747e-07,0,2.716488894098747e-07,0
2.717414321389013e-07,1.1,2.717414321389013e-07,0,2.717414321389013e-07,0,2.717414321389013e-07,0
2.718758368567767e-07,1.1,2.718758368567767e-07,0,2.718758368567767e-07,0,2.718758368567767e-07,0
2.720987745062625e-07,1.1,2.720987745062625e-07,0,2.720987745062625e-07,0,2.720987745062625e-07,0
2.725446498052341e-07,1.1,2.725446498052341e-07,0,2.725446498052341e-07,0,2.725446498052341e-07,0
2.734364004031773e-07,1.1,2.734364004031773e-07,0,2.734364004031773e-07,0,2.734364004031773e-07,0
2.742182002015887e-07,1.1,2.742182002015887e-07,0,2.742182002015887e-07,0,2.742182002015887e-07,0
2.75e-07,1.1,2.75e-07,0,2.75e-07,0,2.75e-07,0
2.75125e-07,1.1,2.75125e-07,0,2.75125e-07,0,2.75125e-07,0
2.75375e-07,1.1,2.75375e-07,0,2.75375e-07,0,2.75375e-07,0
2.756875e-07,1.1,2.756875e-07,0,2.756875e-07,0,2.756875e-07,0
2.76e-07,1.1,2.76e-07,0,2.76e-07,0,2.76e-07,0
2.76625e-07,1.1,2.76625e-07,0,2.76625e-07,0,2.76625e-07,0
2.77875e-07,1.1,2.77875e-07,0,2.77875e-07,0,2.77875e-07,0
2.8e-07,1.1,2.8e-07,0,2.8e-07,0,2.8e-07,0
2.80125e-07,1.1,2.80125e-07,0,2.80125e-07,0,2.80125e-07,0
2.803126250002273e-07,1.1,2.803126250002273e-07,0,2.803126250002273e-07,0,2.803126250002273e-07,0
2.805002500004545e-07,1.1,2.805002500004545e-07,0,2.805002500004545e-07,0,2.805002500004545e-07,0
2.805202541348033e-07,1.1,2.805202541348033e-07,0,2.805202541348033e-07,0,2.805202541348033e-07,0.0220045477836337
2.805378507835232e-07,1.1,2.805378507835232e-07,0,2.805378507835232e-07,0,2.805378507835232e-07,0.04136086137548012
2.805625572741245e-07,1.1,2.805625572741245e-07,0,2.805625572741245e-07,0,2.805625572741245e-07,0.06853800103693031
2.806119702553271e-07,1.1,2.806119702553271e-07,0,2.806119702553271e-07,0,2.806119702553271e-07,0.1228922803598309
2.807107962177324e-07,1.1,2.807107962177324e-07,0,2.807107962177324e-07,0,2.807107962177324e-07,0.231600839005632
2.807402068338768e-07,1.1,2.807402068338768e-07,0,2.807402068338768e-07,0,2.807402068338768e-07,0.2639525167645047
2.80793534876635e-07,1.1,2.80793534876635e-07,0,2.80793534876635e-07,0,2.80793534876635e-07,0.3226133637984402
2.808169510516177e-07,1.1,2.808169510516177e-07,0,2.808169510516177e-07,0,2.808169510516177e-07,0.3483711562794537
2.808416981192226e-07,1.1,2.808416981192226e-07,0,2.808416981192226e-07,0,2.808416981192226e-07,0.3755929306448579
2.808643752270314e-07,1.1,2.808643752270314e-07,0,2.808643752270314e-07,0,2.808643752270314e-07,0.4005377492344916
2.808838455216508e-07,1.1,2.808838455216508e-07,0,2.808838455216508e-07,0,2.808838455216508e-07,0.4219550733158313
