/I1/PLUS (Design_Point=1) X,/I1/PLUS (Design_Point=1) Y,/NM0/S (Design_Point=1) X,/NM0/S (Design_Point=1) Y,/out (Design_Point=1) X,/out (Design_Point=1) Y
1.591131430266133e-06,1e-07,1.591131430266133e-06,-1.100671688520693e-06,1.591131430266133e-06,1.000120467180845
1.591138242570731e-06,1e-07,1.591138242570731e-06,-1.100976878392656e-06,1.591138242570731e-06,1.000236035450329
1.591146174114441e-06,1e-07,1.591146174114441e-06,-1.101214692705789e-06,1.591146174114441e-06,1.000322753067278
1.591153814948614e-06,1e-07,1.591153814948614e-06,-1.101353342274724e-06,1.591153814948614e-06,1.000368920187954
1.591161264780484e-06,1e-07,1.591161264780484e-06,-1.101429890192932e-06,1.591161264780484e-06,1.000389995735205
1.591168789923673e-06,1e-07,1.591168789923673e-06,-1.101471714126648e-06,1.591168789923673e-06,1.000396053334284
1.591177057185259e-06,1e-07,1.591177057185259e-06,-1.101493336878519e-06,1.591177057185259e-06,1.000392236709914
1.591186557772948e-06,1e-07,1.591186557772948e-06,-1.101500936181712e-06,1.591186557772948e-06,1.000380312731049
1.591197898497161e-06,1e-07,1.591197898497161e-06,-1.101497341495935e-06,1.591197898497161e-06,1.000360589154178
1.591211937961735e-06,1e-07,1.591211937961735e-06,-1.101482642979473e-06,1.591211937961735e-06,1.000332129789698
1.591229910416524e-06,1e-07,1.591229910416524e-06,-1.1014536950151e-06,1.591229910416524e-06,1.000292719033333
1.591253434885219e-06,1e-07,1.591253434885219e-06,-1.101403460160978e-06,1.591253434885219e-06,1.000239243850933
1.591284114183535e-06,1e-07,1.591284114183535e-06,-1.101322106088995e-06,1.591284114183535e-06,1.000169469260511
1.591323059219098e-06,1e-07,1.591323059219098e-06,-1.10120052563102e-06,1.591323059219098e-06,1.000083948833767
1.591373002051824e-06,1e-07,1.591373002051824e-06,-1.101026425782835e-06,1.591373002051824e-06,0.9999816758332174
1.591442363807959e-06,1e-07,1.591442363807959e-06,-1.100770378299834e-06,1.591442363807959e-06,0.9998539463513874
1.591500250000417e-06,1e-07,1.591500250000417e-06,-1.100553181832166e-06,1.591500250000417e-06,0.9997587272770461
1.591508580987372e-06,1e-07,1.591508580987372e-06,-1.100543812998683e-06,1.591508580987372e-06,0.9997576445406995
1.591517778552328e-06,1e-07,1.591517778552328e-06,-1.100532641007284e-06,1.591517778552328e-06,0.9997553929681257
1.59152995426976e-06,1e-07,1.59152995426976e-06,-1.100522554061891e-06,1.59152995426976e-06,0.9997524237488767
1.591552530871207e-06,1e-07,1.591552530871207e-06,-1.100517330951891e-06,1.591552530871207e-06,0.9997493785480062
1.591581870099293e-06,1e-07,1.591581870099293e-06,-1.100524420322072e-06,1.591581870099293e-06,0.9997491378798196
1.591635678803525e-06,1e-07,1.591635678803525e-06,-1.100542054063062e-06,1.591635678803525e-06,0.9997535606548065
1.591718087650908e-06,1e-07,1.591718087650908e-06,-1.100547806439418e-06,1.591718087650908e-06,0.999764762736992
1.591838660531976e-06,1e-07,1.591838660531976e-06,-1.100514688614808e-06,1.591838660531976e-06,0.9997850733917848
1.59204206876813e-06,1e-07,1.59204206876813e-06,-1.10042471671453e-06,1.59204206876813e-06,0.9998256342196352
1.592448885240438e-06,1e-07,1.592448885240438e-06,-1.100305510296353e-06,1.592448885240438e-06,0.9999192180046802
1.593257604157636e-06,1e-07,1.593257604157636e-06,-1.100333709872288e-06,1.593257604157636e-06,1.000111404737383
1.594128802078818e-06,1e-07,1.594128802078818e-06,-1.100511340676538e-06,1.594128802078818e-06,1.000296063004616
1.595e-06,1e-07,1.595e-06,-1.100677626578845e-06,1.595e-06,1.000446644252947
1.596e-06,1e-07,1.596e-06,-1.100771884947974e-06,1.596e-06,1.000561553157961
1.598e-06,1e-07,1.598e-06,-1.100827085317725e-06,1.598e-06,1.000688024536333
1.6e-06,1e-07,1.6e-06,-1.100832275278989e-06,1.6e-06,1.00076165705711
1.600500250000417e-06,1e-07,1.600500250000417e-06,-1.100825277931248e-06,1.600500250000417e-06,1.000769672954811
1.600551077190639e-06,1e-07,1.600551077190639e-06,-1.100824554567879e-06,1.600551077190639e-06,1.000770449226084
1.600595778118661e-06,1e-07,1.600595778118661e-06,-1.100823897235261e-06,1.600595778118661e-06,1.000771109087623
1.600643079164062e-06,1e-07,1.600643079164062e-06,-1.100823182284095e-06,1.600643079164062e-06,1.000771778339149
1.60068903824665e-06,1e-07,1.60068903824665e-06,-1.100822469820422e-06,1.60068903824665e-06,1.000772398676297
1.600719330630897e-06,1e-07,1.600719330630897e-06,-1.100821990883746e-06,1.600719330630897e-06,1.000772791286963
1.600748730582757e-06,1e-07,1.600748730582757e-06,-1.100821518976591e-06,1.600748730582757e-06,1.000773159974164
1.600779747738633e-06,1e-07,1.600779747738633e-06,-1.100821013577484e-06,1.600779747738633e-06,1.000773535830322
1.600802851345062e-06,1e-07,1.600802851345062e-06,-1.100820632167334e-06,1.600802851345062e-06,1.00077380712852
1.600821793413452e-06,1e-07,1.600821793413452e-06,-1.100820316392343e-06,1.600821793413452e-06,1.000774024125676
1.600838668883484e-06,1e-07,1.600838668883484e-06,-1.100820032863024e-06,1.600838668883484e-06,1.000774213428853
1.600854167590387e-06,1e-07,1.600854167590387e-06,-1.100819770790604e-06,1.600854167590387e-06,1.000774384099974
1.600869310491619e-06,1e-07,1.600869310491619e-06,-1.100819513443888e-06,1.600869310491619e-06,1.000774548165352
1.600885615645596e-06,1e-07,1.600885615645596e-06,-1.1008192356797e-06,1.600885615645596e-06,1.000774722440387
1.600893846451222e-06,1e-07,1.600893846451222e-06,-1.100819095239542e-06,1.600893846451222e-06,1.000774809716488
1.600904410036514e-06,1e-07,1.600904410036514e-06,-1.100818916371707e-06,1.600904410036514e-06,1.000774921434787
1.600913472640584e-06,1e-07,1.600913472640584e-06,-1.100818765805577e-06,1.600913472640584e-06,1.000775017232098
1.60092161384337e-06,1e-07,1.60092161384337e-06,-1.100818634211717e-06,1.60092161384337e-06,1.000775103316875
1.600930920929784e-06,1e-07,1.600930920929784e-06,-1.100818488843862e-06,1.600930920929784e-06,1.000775201659309
1.600944718374424e-06,1e-07,1.600944718374424e-06,-1.100818281742518e-06,1.600944718374424e-06,1.000775346604593
1.600962708141269e-06,1e-07,1.600962708141269e-06,-1.100818018215625e-06,1.600962708141269e-06,1.000775532113909
1.600976323106266e-06,1e-07,1.600976323106266e-06,-1.100817817234571e-06,1.600976323106266e-06,1.000775668649379
1.600989247603771e-06,1e-07,1.600989247603771e-06,-1.10081761937137e-06,1.600989247603771e-06,1.000775794403205
1.601e-06,1e-07,1.601e-06,-1.100817447270193e-06,1.601e-06,1.000775895912443
1.601014797947343e-06,1e-07,1.601014797947343e-06,-1.100817191691167e-06,1.601014797947343e-06,1.000776028525705
1.601028714091629e-06,1e-07,1.601028714091629e-06,-1.100816944433116e-06,1.601028714091629e-06,1.000776150288889
1.601043783015017e-06,1e-07,1.601043783015017e-06,-1.100816667072486e-06,1.601043783015017e-06,1.000776277958684
1.601058086947164e-06,1e-07,1.601058086947164e-06,-1.100816395002797e-06,1.601058086947164e-06,1.000776395106593
1.601074527510856e-06,1e-07,1.601074527510856e-06,-1.100816073751191e-06,1.601074527510856e-06,1.000776525263508
1.601097840399314e-06,1e-07,1.601097840399314e-06,-1.100815608136087e-06,1.601097840399314e-06,1.000776702706519
1.601118723445623e-06,1e-07,1.601118723445623e-06,-1.10081518594798e-06,1.601118723445623e-06,1.000776855465248
1.601135762551848e-06,1e-07,1.601135762551848e-06,-1.100814840610691e-06,1.601135762551848e-06,1.000776976193687
1.601152781550788e-06,1e-07,1.601152781550788e-06,-1.100814496335295e-06,1.601152781550788e-06,1.000777093450034
1.601171648460171e-06,1e-07,1.601171648460171e-06,-1.10081411567345e-06,1.601171648460171e-06,1.000777219539462
1.601195382267602e-06,1e-07,1.601195382267602e-06,-1.100813637113424e-06,1.601195382267602e-06,1.000777372151249
1.601231120924239e-06,1e-07,1.601231120924239e-06,-1.100812913593858e-06,1.601231120924239e-06,1.000777588855098
1.601289232586274e-06,1e-07,1.601289232586274e-06,-1.10081172238894e-06,1.601289232586274e-06,1.000777906961509
1.601349109814374e-06,1e-07,1.601349109814374e-06,-1.100810471825908e-06,1.601349109814374e-06,1.000778190166389
1.601420246287856e-06,1e-07,1.601420246287856e-06,-1.100808952887999e-06,1.601420246287856e-06,1.000778468242288
1.601500250000417e-06,1e-07,1.601500250000417e-06,-1.100807202443627e-06,1.601500250000417e-06,1.000778706818049
1.601512447763053e-06,1e-07,1.601512447763053e-06,-1.100806929801943e-06,1.601512447763053e-06,1.000778736110423
1.601523560790761e-06,1e-07,1.601523560790761e-06,-1.100806684838339e-06,1.601523560790761e-06,1.000778761901948
1.601536921285935e-06,1e-07,1.601536921285935e-06,-1.100806390596865e-06,1.601536921285935e-06,1.000778791084585
1.601550209797013e-06,1e-07,1.601550209797013e-06,-1.100806095808255e-06,1.601550209797013e-06,1.000778817875135
1.601565704483121e-06,1e-07,1.601565704483121e-06,-1.100805748993741e-06,1.601565704483121e-06,1.000778846269251
1.601590055679643e-06,1e-07,1.601590055679643e-06,-1.100805198767564e-06,1.601590055679643e-06,1.000778884913125
1.601638758072685e-06,1e-07,1.601638758072685e-06,-1.100804084673105e-06,1.601638758072685e-06,1.000778941154771
1.601719272809877e-06,1e-07,1.601719272809877e-06,-1.100802210623256e-06,1.601719272809877e-06,1.000778974540603
1.60188030228426e-06,1e-07,1.60188030228426e-06,-1.100798354366222e-06,1.60188030228426e-06,1.000778826495098
1.602202361233027e-06,1e-07,1.602202361233027e-06,-1.100790246472897e-06,1.602202361233027e-06,1.00077772220982
1.60284647913056e-06,1e-07,1.60284647913056e-06,-1.100772751308853e-06,1.60284647913056e-06,1.000772665087051
1.604134714925627e-06,1e-07,1.604134714925627e-06,-1.10073487844001e-06,1.604134714925627e-06,1.000753927199684
1.605e-06,1e-07,1.605e-06,-1.100708541928074e-06,1.605e-06,1.000736502136084
1.606e-06,1e-07,1.606e-06,-1.100679501808537e-06,1.606e-06,1.000712787392748
1.608e-06,1e-07,1.608e-06,-1.100632510746433e-06,1.608e-06,1.000667957984025
1.61e-06,1e-07,1.61e-06,-1.100593571528088e-06,1.61e-06,1.000627152331819
1.610500250000417e-06,1e-07,1.610500250000417e-06,-1.100585625829807e-06,1.610500250000417e-06,1.000617982467752
1.610551077190639e-06,1e-07,1.610551077190639e-06,-1.100584829913146e-06,1.610551077190639e-06,1.000617058350849
1.610595778118661e-06,1e-07,1.610595778118661e-06,-1.100584139102059e-06,1.610595778118661e-06,1.000616248178312
1.610643079164062e-06,1e-07,1.610643079164062e-06,-1.10058340979255e-06,1.610643079164062e-06,1.000615394423292
1.610678955562486e-06,1e-07,1.610678955562486e-06,-1.10058301912068e-06,1.610678955562486e-06,1.000614747787723
1.610735703431007e-06,1e-07,1.610735703431007e-06,-1.100582332197927e-06,1.610735703431007e-06,1.000613734149945
1.610807679580747e-06,1e-07,1.610807679580747e-06,-1.100581415933372e-06,1.610807679580747e-06,1.000612459933117
1.610856653715979e-06,1e-07,1.610856653715979e-06,-1.100580763675352e-06,1.610856653715979e-06,1.000611599685554
1.610898010738592e-06,1e-07,1.610898010738592e-06,-1.100580197435073e-06,1.610898010738592e-06,1.000610877338366
1.610942521611617e-06,1e-07,1.610942521611617e-06,-1.100579577272631e-06,1.610942521611617e-06,1.00061010418071
1.610971260805809e-06,1e-07,1.610971260805809e-06,-1.100579172855868e-06,1.610971260805809e-06,1.000609607250157
1.611e-06,1e-07,1.611e-06,-1.100578766074498e-06,1.611e-06,1.000609111901619
1.611012683724018e-06,1e-07,1.611012683724018e-06,-1.100578585484273e-06,1.611012683724018e-06,1.000608893911318
1.611033024901447e-06,1e-07,1.611033024901447e-06,-1.100578295303511e-06,1.611033024901447e-06,1.00060854474871
1.611054538494157e-06,1e-07,1.611054538494157e-06,-1.100577987399258e-06,1.611054538494157e-06,1.000608176276597
1.611089253620844e-06,1e-07,1.611089253620844e-06,-1.100577491018529e-06,1.611089253620844e-06,1.000607584269959
1.61111808991324e-06,1e-07,1.61111808991324e-06,-1.100577082109807e-06,1.61111808991324e-06,1.000607095540109
1.611151771123771e-06,1e-07,1.611151771123771e-06,-1.100576611809559e-06,1.611151771123771e-06,1.00060652886181
1.611194043502687e-06,1e-07,1.611194043502687e-06,-1.100576036284459e-06,1.611194043502687e-06,1.000605824902627
1.611258233997799e-06,1e-07,1.611258233997799e-06,-1.10057520198114e-06,1.611258233997799e-06,1.000604774296022
1.611308629577952e-06,1e-07,1.611308629577952e-06,-1.100574586851661e-06,1.611308629577952e-06,1.000603967245023
1.611364300469413e-06,1e-07,1.611364300469413e-06,-1.100573953755357e-06,1.611364300469413e-06,1.000603095874667
1.611413834912261e-06,1e-07,1.611413834912261e-06,-1.100573432611426e-06,1.611413834912261e-06,1.000602339399036
1.611457042456339e-06,1e-07,1.611457042456339e-06,-1.100573010663652e-06,1.611457042456339e-06,1.000601694720074
1.611500250000417e-06,1e-07,1.611500250000417e-06,-1.100572619342597e-06,1.611500250000417e-06,1.00060106475737
1.611507561848512e-06,1e-07,1.611507561848512e-06,-1.100572573560537e-06,1.611507561848512e-06,1.000600957501224
1.611515348316443e-06,1e-07,1.611515348316443e-06,-1.100572513451947e-06,1.611515348316443e-06,1.00060084177954
1.611525500763711e-06,1e-07,1.611525500763711e-06,-1.100572415965467e-06,1.611525500763711e-06,1.000600688182298
1.611545805658249e-06,1e-07,1.611545805658249e-06,-1.100572174828413e-06,1.611545805658249e-06,1.000600374236178
1.611586415447323e-06,1e-07,1.611586415447323e-06,-1.100571605324179e-06,1.611586415447323e-06,1.000599733634524
1.611667635025471e-06,1e-07,1.611667635025471e-06,-1.100570399621061e-06,1.611667635025471e-06,1.000598444517993
1.611830074181767e-06,1e-07,1.611830074181767e-06,-1.100568121622377e-06,1.611830074181767e-06,1.000595904578903
1.61215495249436e-06,1e-07,1.61215495249436e-06,-1.100564095254317e-06,1.61215495249436e-06,1.000591025864583
1.612804709119546e-06,1e-07,1.612804709119546e-06,-1.100557317365903e-06,1.612804709119546e-06,1.00058207322447
1.614104222369918e-06,1e-07,1.614104222369918e-06,-1.100547411009458e-06,1.614104222369918e-06,1.000567315212026
1.615e-06,1e-07,1.615e-06,-1.100543044757543e-06,1.615e-06,1.000559499605014
1.616e-06,1e-07,1.616e-06,-1.100541032951115e-06,1.616e-06,1.000553879994539
1.618e-06,1e-07,1.618e-06,-1.100541514089411e-06,1.618e-06,1.00054866956478
1.62e-06,1e-07,1.62e-06,-1.100544050455487e-06,1.62e-06,1.000546578508983
1.620500250000417e-06,1e-07,1.620500250000417e-06,-1.100545061681418e-06,1.620500250000417e-06,1.000546666100478
1.620551077190639e-06,1e-07,1.620551077190639e-06,-1.100717362383618e-06,1.620551077190639e-06,1.00061826528088
1.620595778118661e-06,1e-07,1.620595778118661e-06,-1.100894627718367e-06,1.620595778118661e-06,1.000685029259565
1.620643079164062e-06,1e-07,1.620643079164062e-06,-1.101100950902075e-06,1.620643079164062e-06,1.000761111027443
1.620678100483808e-06,1e-07,1.620678100483808e-06,-1.101257129908853e-06,1.620678100483808e-06,1.000819407880052
1.620714936828475e-06,1e-07,1.620714936828475e-06,-1.101413827637011e-06,1.620714936828475e-06,1.000879045391055
1.620744034828963e-06,1e-07,1.620744034828963e-06,-1.101521947344627e-06,1.620744034828963e-06,1.000921381134543
1.620769440305043e-06,1e-07,1.620769440305043e-06,-1.101593985202183e-06,1.620769440305043e-06,1.000951571981102
1.620798174267842e-06,1e-07,1.620798174267842e-06,-1.101635594117372e-06,1.620798174267842e-06,1.000973911148273
1.620825911522526e-06,1e-07,1.620825911522526e-06,-1.10162205610603e-06,1.620825911522526e-06,1.000978831751391
1.620854645835231e-06,1e-07,1.620854645835231e-06,-1.101536610081493e-06,1.620854645835231e-06,1.000959512534114
1.620881457466519e-06,1e-07,1.620881457466519e-06,-1.101369070187116e-06,1.620881457466519e-06,1.000908322049588
1.620907383761076e-06,1e-07,1.620907383761076e-06,-1.101083745032536e-06,1.620907383761076e-06,1.000809006518612
1.620928457046159e-06,1e-07,1.620928457046159e-06,-1.100703735234835e-06,1.620928457046159e-06,1.000666961020792
1.620944892195243e-06,1e-07,1.620944892195243e-06,-1.100260670595133e-06,1.620944892195243e-06,1.000495949038862
1.620958517894368e-06,1e-07,1.620958517894368e-06,-1.099758556403838e-06,1.620958517894368e-06,1.000298867582301
1.620970636907552e-06,1e-07,1.620970636907552e-06,-1.09919912687125e-06,1.620970636907552e-06,1.000077048782518
1.620983689508383e-06,1e-07,1.620983689508383e-06,-1.098493903535685e-06,1.620983689508383e-06,0.9997949291539678
1.620991844754191e-06,1e-07,1.620991844754191e-06,-1.098011948333517e-06,1.620991844754191e-06,0.9996006088547484
1.621e-06,1e-07,1.621e-06,-1.097509947963211e-06,1.621e-06,0.999396585751598
1.621005150581641e-06,1e-07,1.621005150581641e-06,-1.097183483140065e-06,1.621005150581641e-06,0.9992623367949089
1.621014341990797e-06,1e-07,1.621014341990797e-06,-1.096603223373173e-06,1.621014341990797e-06,0.9990216628832252
1.621022492266745e-06,1e-07,1.621022492266745e-06,-1.096094363096489e-06,1.621022492266745e-06,0.9988075688494129
1.621038792818643e-06,1e-07,1.621038792818643e-06,-1.095111868710289e-06,1.621038792818643e-06,0.9983839808940902
1.621053145302704e-06,1e-07,1.621053145302704e-06,-1.094305915660411e-06,1.621053145302704e-06,0.998024601765808
1.621065616660661e-06,1e-07,1.621065616660661e-06,-1.093677890564625e-06,1.621065616660661e-06,0.997734884027401
1.621072764941598e-06,1e-07,1.621072764941598e-06,-1.093372738092512e-06,1.621072764941598e-06,0.997588557016177
1.621080196435822e-06,1e-07,1.621080196435822e-06,-1.093150672947569e-06,1.621080196435822e-06,0.9974740035601694
1.621085763271089e-06,1e-07,1.621085763271089e-06,-1.093075360705906e-06,1.621085763271089e-06,0.9974243809667858
1.621090969047364e-06,1e-07,1.621090969047364e-06,-1.093076126607156e-06,1.621090969047364e-06,0.9974066926788892
1.621096828370379e-06,1e-07,1.621096828370379e-06,-1.09313931697669e-06,1.621096828370379e-06,0.9974121624150784
1.621102793267173e-06,1e-07,1.621102793267173e-06,-1.093246438666094e-06,1.621102793267173e-06,0.997435899038052
1.621108427064483e-06,1e-07,1.621108427064483e-06,-1.093371612675481e-06,1.621108427064483e-06,0.9974686378145415
1.62111457459661e-06,1e-07,1.62111457459661e-06,-1.093521936465721e-06,1.62111457459661e-06,0.9975108112025121
1.621121683385243e-06,1e-07,1.621121683385243e-06,-1.093704331260533e-06,1.621121683385243e-06,0.997564221488031
1.6211303570827e-06,1e-07,1.6211303570827e-06,-1.09393290976759e-06,1.6211303570827e-06,0.9976334682309641
1.621141585038185e-06,1e-07,1.621141585038185e-06,-1.0942356860603e-06,1.621141585038185e-06,0.9977283587737455
1.621156985790582e-06,1e-07,1.621156985790582e-06,-1.094665630979597e-06,1.621156985790582e-06,0.9978685003935026
1.621179044076851e-06,1e-07,1.621179044076851e-06,-1.095317378162775e-06,1.621179044076851e-06,0.9980908597991687
1.621209659683522e-06,1e-07,1.621209659683522e-06,-1.096282373765311e-06,1.621209659683522e-06,0.9984356133122259
1.621247758264257e-06,1e-07,1.621247758264257e-06,-1.097517189876092e-06,1.621247758264257e-06,0.998896910369417
1.62129460552694e-06,1e-07,1.62129460552694e-06,-1.09899239011869e-06,1.62129460552694e-06,0.99947557519863
1.621348058074233e-06,1e-07,1.621348058074233e-06,-1.100571936208229e-06,1.621348058074233e-06,1.000126212782997
1.621436487930528e-06,1e-07,1.621436487930528e-06,-1.102971508174305e-06,1.621436487930528e-06,1.001160035056796
1.621500250000417e-06,1e-07,1.621500250000417e-06,-1.104566960549017e-06,1.621500250000417e-06,1.001871736189414
1.62151256921577e-06,1e-07,1.62151256921577e-06,-1.10464295681409e-06,1.62151256921577e-06,1.001901685015722
1.621523745636956e-06,1e-07,1.621523745636956e-06,-1.104668063900174e-06,1.621523745636956e-06,1.001917259839147
1.621536702773388e-06,1e-07,1.621536702773388e-06,-1.104647309724438e-06,1.621536702773388e-06,1.001923900988336
1.621550422092515e-06,1e-07,1.621550422092515e-06,-1.104586113863956e-06,1.621550422092515e-06,1.001922087853157
1.621569554456531e-06,1e-07,1.621569554456531e-06,-1.104467793010162e-06,1.621569554456531e-06,1.001911522324702
1.621603823921351e-06,1e-07,1.621603823921351e-06,-1.104231473663404e-06,1.621603823921351e-06,1.00188394146056
1.621647646664831e-06,1e-07,1.621647646664831e-06,-1.103940439683743e-06,1.621647646664831e-06,1.001844885768941
1.621709664338389e-06,1e-07,1.621709664338389e-06,-1.10358198883678e-06,1.621709664338389e-06,1.00179122571566
1.621807997049299e-06,1e-07,1.621807997049299e-06,-1.103124566712937e-06,1.621807997049299e-06,1.001712984107349
1.622004662471118e-06,1e-07,1.622004662471118e-06,-1.102464225674508e-06,1.622004662471118e-06,1.001575799635918
1.622397993314757e-06,1e-07,1.622397993314757e-06,-1.101657381302854e-06,1.622397993314757e-06,1.001355789001882
1.623041817808349e-06,1e-07,1.623041817808349e-06,-1.100982343562026e-06,1.623041817808349e-06,1.001096406149192
1.623980092293423e-06,1e-07,1.623980092293423e-06,-1.100557161757586e-06,1.623980092293423e-06,1.000846091784061
1.625e-06,1e-07,1.625e-06,-1.10038736814314e-06,1.625e-06,1.000669985328963
1.626e-06,1e-07,1.626e-06,-1.100363879351392e-06,1.626e-06,1.000575647370826
1.628e-06,1e-07,1.628e-06,-1.100351654714629e-06,1.628e-06,1.000474196144271
1.63e-06,1e-07,1.63e-06,-1.100362060613461e-06,1.63e-06,1.000417281268914
1.630500250000417e-06,1e-07,1.630500250000417e-06,-1.100369191370401e-06,1.630500250000417e-06,1.000411725366384
1.630551077190639e-06,1e-07,1.630551077190639e-06,-1.099171816819684e-06,1.630551077190639e-06,0.9999155404843225
1.630595778118661e-06,1e-07,1.630595778118661e-06,-1.097993320928738e-06,1.630595778118661e-06,0.9994516963037193
1.630643079164062e-06,1e-07,1.630643079164062e-06,-1.096743176551362e-06,1.630643079164062e-06,0.9989639428007854
1.6306838466767e-06,1e-07,1.6306838466767e-06,-1.095731197779743e-06,1.6306838466767e-06,0.9985603553974386
1.630750090122306e-06,1e-07,1.630750090122306e-06,-1.094282017677751e-06,1.630750090122306e-06,0.9979570396437837
1.630845646866559e-06,1e-07,1.630845646866559e-06,-1.092752276193099e-06,1.630845646866559e-06,0.9972698598213301
1.630880529241118e-06,1e-07,1.630880529241118e-06,-1.092423881647378e-06,1.630880529241118e-06,0.9971041282990828
1.63092408254284e-06,1e-07,1.63092408254284e-06,-1.092174535742116e-06,1.63092408254284e-06,0.996957007651501
1.630945079655075e-06,1e-07,1.630945079655075e-06,-1.092133568413023e-06,1.630945079655075e-06,0.9969143112601138
1.630966691019443e-06,1e-07,1.630966691019443e-06,-1.092189495117839e-06,1.630966691019443e-06,0.9969073055003749
1.630984510822475e-06,1e-07,1.630984510822475e-06,-1.092368944730848e-06,1.630984510822475e-06,0.9969538298093666
1.630992255411238e-06,1e-07,1.630992255411238e-06,-1.092500293545174e-06,1.630992255411238e-06,0.9969953213086263
1.631e-06,1e-07,1.631e-06,-1.092674437322074e-06,1.631e-06,0.9970540663660081
1.63100414220447e-06,1e-07,1.63100414220447e-06,-1.092792780890263e-06,1.63100414220447e-06,0.997095491618545
1.631010989947934e-06,1e-07,1.631010989947934e-06,-1.093010431897748e-06,1.631010989947934e-06,0.9971734605838325
1.631018388218344e-06,1e-07,1.631018388218344e-06,-1.093283645599609e-06,1.631018388218344e-06,0.9972730912103089
1.631029689876912e-06,1e-07,1.631029689876912e-06,-1.093774918923267e-06,1.631029689876912e-06,0.9974557002481924
1.63104919462917e-06,1e-07,1.63104919462917e-06,-1.094808310952587e-06,1.63104919462917e-06,0.9978474807038205
1.631063393818541e-06,1e-07,1.631063393818541e-06,-1.095692378398145e-06,1.631063393818541e-06,0.9981871349254346
1.631076374400966e-06,1e-07,1.631076374400966e-06,-1.096586702489604e-06,1.631076374400966e-06,0.9985330633967106
1.631089615121861e-06,1e-07,1.631089615121861e-06,-1.097572639803788e-06,1.631089615121861e-06,0.998916032346169
1.631102356607096e-06,1e-07,1.631102356607096e-06,-1.098575054995982e-06,1.631102356607096e-06,0.9993063641406045
1.631114008382606e-06,1e-07,1.631114008382606e-06,-1.099501438852357e-06,1.631114008382606e-06,0.9996673201254551
1.631123858039641e-06,1e-07,1.631123858039641e-06,-1.100219142371739e-06,1.631123858039641e-06,0.9999461415206324
1.631131429830659e-06,1e-07,1.631131429830659e-06,-1.100671643898752e-06,1.631131429830659e-06,1.000120436685445
1.631138242081803e-06,1e-07,1.631138242081803e-06,-1.100976837977031e-06,1.631138242081803e-06,1.00023600672297
1.631146173406361e-06,1e-07,1.631146173406361e-06,-1.10121465383863e-06,1.631146173406361e-06,1.00032272526486
1.631153814039717e-06,1e-07,1.631153814039717e-06,-1.101353306961124e-06,1.631153814039717e-06,1.000368894178282
1.631161263869407e-06,1e-07,1.631161263869407e-06,-1.101429860259443e-06,1.631161263869407e-06,1.000389971943145
1.631168788927239e-06,1e-07,1.631168788927239e-06,-1.101471687163752e-06,1.631168788927239e-06,1.000396030942317
1.631177056035763e-06,1e-07,1.631177056035763e-06,-1.101493311938706e-06,1.631177056035763e-06,1.00039221543819
1.63118655640165e-06,1e-07,1.63118655640165e-06,-1.101500912791887e-06,1.63118655640165e-06,1.000380292490935
1.631197896787727e-06,1e-07,1.631197896787727e-06,-1.101497319492213e-06,1.631197896787727e-06,1.000360570034366
1.631211935746589e-06,1e-07,1.631211935746589e-06,-1.101482622582249e-06,1.631211935746589e-06,1.000332112065263
1.631229907450513e-06,1e-07,1.631229907450513e-06,-1.101453677018046e-06,1.631229907450513e-06,1.000292703189848
1.631253430864614e-06,1e-07,1.631253430864614e-06,-1.101403445990812e-06,1.631253430864614e-06,1.000239230449076
1.631284108854908e-06,1e-07,1.631284108854908e-06,-1.101322097416634e-06,1.631284108854908e-06,1.000169458522195
1.631323052306581e-06,1e-07,1.631323052306581e-06,-1.101200524103195e-06,1.631323052306581e-06,1.000083940714015
1.631372992732291e-06,1e-07,1.631372992732291e-06,-1.10102643448186e-06,1.631372992732291e-06,0.9999816710222915
1.631442349858226e-06,1e-07,1.631442349858226e-06,-1.100770404788885e-06,1.631442349858226e-06,0.9998539471773614
1.631500250000417e-06,1e-07,1.631500250000417e-06,-1.100553156026982e-06,1.631500250000417e-06,0.9997587037294504
1.631508575038753e-06,1e-07,1.631508575038753e-06,-1.100543793504947e-06,1.631508575038753e-06,0.9997576224649137
1.631517770490266e-06,1e-07,1.631517770490266e-06,-1.100532621654906e-06,1.631517770490266e-06,0.9997553713948063
1.631529947949466e-06,1e-07,1.631529947949466e-06,-1.100522529571654e-06,1.631529947949466e-06,0.9997524011146012
1.631552516752554e-06,1e-07,1.631552516752554e-06,-1.100517302810708e-06,1.631552516752554e-06,0.9997493555329523
1.631581846499218e-06,1e-07,1.631581846499218e-06,-1.100524386037562e-06,1.631581846499218e-06,0.9997491131527256
1.631635633972428e-06,1e-07,1.631635633972428e-06,-1.100542017300029e-06,1.631635633972428e-06,0.9997535318200913
1.631718026567653e-06,1e-07,1.631718026567653e-06,-1.100547786299706e-06,1.631718026567653e-06,0.9997647294113904
1.631838569712949e-06,1e-07,1.631838569712949e-06,-1.100514697322776e-06,1.631838569712949e-06,0.9997850325638258
1.632041906556848e-06,1e-07,1.632041906556848e-06,-1.100424758729147e-06,1.632041906556848e-06,0.9998255747966827
1.632448580244647e-06,1e-07,1.632448580244647e-06,-1.100305527502726e-06,1.632448580244647e-06,0.999919119528732
